train_loss,epoch,step,val_loss,val_acc,train_acc,test_acc
0.6513811349868774,0,49,,,,
0.6511306762695312,0,99,,,,
0.6614795327186584,0,149,,,,
0.5442304015159607,0,199,,,,
0.42437514662742615,0,249,,,,
0.5522040128707886,0,299,,,,
0.6086724996566772,0,349,,,,
0.5270203948020935,0,399,,,,
0.4978851079940796,0,449,,,,
,0,449,0.5311657786369324,0.746874988079071,,
,0,449,,,0.7008333206176758,
0.4875456690788269,1,499,,,,
0.39476948976516724,1,549,,,,
0.41920050978660583,1,599,,,,
0.44080260396003723,1,649,,,,
0.46276500821113586,1,699,,,,
0.6597309708595276,1,749,,,,
0.45168110728263855,1,799,,,,
0.5427851676940918,1,849,,,,
0.42614826560020447,1,899,,,,
,1,899,0.488285094499588,0.7637500166893005,,
,1,899,,,0.7402777671813965,
0.5289641618728638,2,949,,,,
0.6588425636291504,2,999,,,,
0.44300776720046997,2,1049,,,,
0.32569560408592224,2,1099,,,,
0.6161611676216125,2,1149,,,,
0.38029801845550537,2,1199,,,,
0.5220063328742981,2,1249,,,,
0.5007150173187256,2,1299,,,,
0.3709118664264679,2,1349,,,,
,2,1349,0.4712483882904053,0.7943750023841858,,
,2,1349,,,0.7631250023841858,
0.4449831247329712,3,1399,,,,
0.5743988752365112,3,1449,,,,
0.5461040735244751,3,1499,,,,
0.5283004641532898,3,1549,,,,
0.5126485824584961,3,1599,,,,
0.4740438759326935,3,1649,,,,
0.4023319184780121,3,1699,,,,
0.5406971573829651,3,1749,,,,
0.6408666372299194,3,1799,,,,
,3,1799,0.4642786383628845,0.7981250286102295,,
,3,1799,,,0.7675694227218628,
0.38674086332321167,4,1849,,,,
0.5050995945930481,4,1899,,,,
0.5597957372665405,4,1949,,,,
0.3518769145011902,4,1999,,,,
0.4618372619152069,4,2049,,,,
0.41641855239868164,4,2099,,,,
0.5072199702262878,4,2149,,,,
0.39736148715019226,4,2199,,,,
0.47802382707595825,4,2249,,,,
,4,2249,0.4448450207710266,0.8174999952316284,,
,4,2249,,,0.773472249507904,
0.45792070031166077,5,2299,,,,
0.5206001400947571,5,2349,,,,
