train_loss,epoch,step,val_loss,val_acc,train_acc,test_acc
0.6921807527542114,0,49,,,,
0.5917043685913086,0,99,,,,
0.6018186211585999,0,149,,,,
0.4733194410800934,0,199,,,,
0.39354610443115234,0,249,,,,
0.5664513111114502,0,299,,,,
0.557471513748169,0,349,,,,
0.4747777581214905,0,399,,,,
0.47342127561569214,0,449,,,,
,0,449,0.48299136757850647,0.7743750214576721,,
,0,449,,,0.7277083396911621,
0.5391221642494202,1,499,,,,
0.44693779945373535,1,549,,,,
0.6324310302734375,1,599,,,,
0.2808978855609894,1,649,,,,
0.38665255904197693,1,699,,,,
0.4796159863471985,1,749,,,,
0.36987894773483276,1,799,,,,
0.636873722076416,1,849,,,,
0.8260071277618408,1,899,,,,
,1,899,0.5181236863136292,0.7718750238418579,,
,1,899,,,0.7899305820465088,
0.2693500816822052,2,949,,,,
0.4866909086704254,2,999,,,,
0.28269273042678833,2,1049,,,,
0.5322322845458984,2,1099,,,,
0.3953312933444977,2,1149,,,,
0.503460705280304,2,1199,,,,
0.666046142578125,2,1249,,,,
0.37803250551223755,2,1299,,,,
0.401298850774765,2,1349,,,,
,2,1349,0.4283432066440582,0.8106250166893005,,
,2,1349,,,0.8137500286102295,
0.4515242576599121,3,1399,,,,
0.3571171164512634,3,1449,,,,
0.49050459265708923,3,1499,,,,
0.5094576478004456,3,1549,,,,
0.43233320116996765,3,1599,,,,
0.352439820766449,3,1649,,,,
0.37704044580459595,3,1699,,,,
0.26642045378685,3,1749,,,,
0.3014789819717407,3,1799,,,,
,3,1799,0.40706712007522583,0.8299999833106995,,
,3,1799,,,0.8309027552604675,
0.3161619007587433,4,1849,,,,
0.3046998977661133,4,1899,,,,
0.5582669377326965,4,1949,,,,
0.40377572178840637,4,1999,,,,
0.2652267813682556,4,2049,,,,
0.3163745701313019,4,2099,,,,
0.2752220332622528,4,2149,,,,
0.39661261439323425,4,2199,,,,
0.38810038566589355,4,2249,,,,
,4,2249,0.40307095646858215,0.8293750286102295,,
,4,2249,,,0.8412500023841858,
0.33322036266326904,5,2299,,,,
0.23159071803092957,5,2349,,,,
0.42059627175331116,5,2399,,,,
0.35911259055137634,5,2449,,,,
0.4987819194793701,5,2499,,,,
0.21737007796764374,5,2549,,,,
0.40731701254844666,5,2599,,,,
0.30830705165863037,5,2649,,,,
0.4120100140571594,5,2699,,,,
,5,2699,0.39539632201194763,0.84375,,
,5,2699,,,0.8452083468437195,
0.4292915165424347,6,2749,,,,
0.38859257102012634,6,2799,,,,
0.47111836075782776,6,2849,,,,
0.4913862645626068,6,2899,,,,
0.15779738128185272,6,2949,,,,
0.2553178071975708,6,2999,,,,
0.2909999489784241,6,3049,,,,
0.2141345590353012,6,3099,,,,
0.5791916847229004,6,3149,,,,
,6,3149,0.4077244997024536,0.840624988079071,,
,6,3149,,,0.8540972471237183,
0.2392713576555252,7,3199,,,,
0.3572881519794464,7,3249,,,,
0.3257727324962616,7,3299,,,,
0.19440773129463196,7,3349,,,,
0.3503910005092621,7,3399,,,,
0.20415601134300232,7,3449,,,,
0.27203696966171265,7,3499,,,,
0.2553800046443939,7,3549,,,,
0.22877250611782074,7,3599,,,,
,7,3599,0.3869916796684265,0.8556249737739563,,
,7,3599,,,0.8568750023841858,
0.22550342977046967,8,3649,,,,
0.3670044243335724,8,3699,,,,
0.3461668789386749,8,3749,,,,
0.21842247247695923,8,3799,,,,
0.23897796869277954,8,3849,,,,
0.19171464443206787,8,3899,,,,
0.19546566903591156,8,3949,,,,
0.3478325307369232,8,3999,,,,
0.22960418462753296,8,4049,,,,
,8,4049,0.3682732880115509,0.8600000143051147,,
,8,4049,,,0.85916668176651,
0.2639192044734955,9,4099,,,,
0.3032897412776947,9,4149,,,,
0.3164733648300171,9,4199,,,,
0.2546278238296509,9,4249,,,,
0.3309507966041565,9,4299,,,,
0.3346932530403137,9,4349,,,,
0.21423538029193878,9,4399,,,,
0.25252705812454224,9,4449,,,,
0.2446879744529724,9,4499,,,,
,9,4499,0.4228936731815338,0.8412500023841858,,
,9,4499,,,0.8647916913032532,
0.2674809694290161,10,4549,,,,
0.2213018536567688,10,4599,,,,
0.23959708213806152,10,4649,,,,
0.32538077235221863,10,4699,,,,
0.34300005435943604,10,4749,,,,
0.19012285768985748,10,4799,,,,
0.15500643849372864,10,4849,,,,
0.16205494105815887,10,4899,,,,
0.1679343730211258,10,4949,,,,
,10,4949,0.35221171379089355,0.8706250190734863,,
,10,4949,,,0.8916666507720947,
0.1888679713010788,11,4999,,,,
0.11907178908586502,11,5049,,,,
0.1986764520406723,11,5099,,,,
0.32313671708106995,11,5149,,,,
0.14286991953849792,11,5199,,,,
0.363477885723114,11,5249,,,,
0.27300649881362915,11,5299,,,,
0.34946945309638977,11,5349,,,,
0.5051355361938477,11,5399,,,,
,11,5399,0.3641531467437744,0.871874988079071,,
,11,5399,,,0.8989583253860474,
