train_loss,epoch,step,val_loss,val_acc,train_acc,test_acc
0.7720605134963989,0,49,,,,
0.6477562189102173,0,99,,,,
0.6483197808265686,0,149,,,,
0.5779002904891968,0,199,,,,
0.5175942778587341,0,249,,,,
0.6095395684242249,0,299,,,,
0.5747023820877075,0,349,,,,
0.46724289655685425,0,399,,,,
0.5938895344734192,0,449,,,,
,0,449,0.5550447702407837,0.7193750143051147,,
,0,449,,,0.6736805438995361,
0.5548363924026489,1,499,,,,
0.5489614605903625,1,549,,,,
0.47469615936279297,1,599,,,,
0.5390854477882385,1,649,,,,
0.542755126953125,1,699,,,,
0.7362111806869507,1,749,,,,
0.4915564954280853,1,799,,,,
0.6289473176002502,1,849,,,,
0.4059615731239319,1,899,,,,
,1,899,0.5270235538482666,0.7481250166893005,,
,1,899,,,0.7065972089767456,
0.5927600860595703,2,949,,,,
0.7332260012626648,2,999,,,,
0.5286155343055725,2,1049,,,,
0.39503079652786255,2,1099,,,,
0.5667023062705994,2,1149,,,,
0.4999683201313019,2,1199,,,,
0.4878828227519989,2,1249,,,,
0.5424816012382507,2,1299,,,,
0.42692461609840393,2,1349,,,,
,2,1349,0.5232012271881104,0.7506250143051147,,
,2,1349,,,0.7169444561004639,
0.6379068493843079,3,1399,,,,
0.5401837825775146,3,1449,,,,
0.5683332085609436,3,1499,,,,
0.5224283337593079,3,1549,,,,
0.4175786077976227,3,1599,,,,
0.5512510538101196,3,1649,,,,
0.5062729716300964,3,1699,,,,
0.5782541632652283,3,1749,,,,
0.592856764793396,3,1799,,,,
,3,1799,0.5162860751152039,0.7743750214576721,,
,3,1799,,,0.7152083516120911,
0.4881289601325989,4,1849,,,,
0.779671311378479,4,1899,,,,
0.562146782875061,4,1949,,,,
0.4798153340816498,4,1999,,,,
0.5207110047340393,4,2049,,,,
0.5383955240249634,4,2099,,,,
0.5070624351501465,4,2149,,,,
0.45310714840888977,4,2199,,,,
0.5411984324455261,4,2249,,,,
,4,2249,0.5214371681213379,0.753125011920929,,
,4,2249,,,0.7256944179534912,
0.5218164324760437,5,2299,,,,
0.44132664799690247,5,2349,,,,
0.4771048426628113,5,2399,,,,
0.4909420311450958,5,2449,,,,
0.5762342810630798,5,2499,,,,
0.44398027658462524,5,2549,,,,
0.4593793451786041,5,2599,,,,
0.7569730877876282,5,2649,,,,
0.6007417440414429,5,2699,,,,
,5,2699,0.5208979249000549,0.7362499833106995,,
,5,2699,,,0.7197222113609314,
0.5097055435180664,6,2749,,,,
0.5517538189888,6,2799,,,,
0.41176873445510864,6,2849,,,,
0.6891415119171143,6,2899,,,,
0.5994530320167542,6,2949,,,,
0.46978500485420227,6,2999,,,,
0.5747434496879578,6,3049,,,,
0.48809123039245605,6,3099,,,,
0.558860719203949,6,3149,,,,
,6,3149,0.5004714131355286,0.7674999833106995,,
