train_loss,epoch,step,val_loss,val_acc,train_acc,test_acc
0.4569893777370453,0,49,,,,
0.543506920337677,0,99,,,,
0.6055876016616821,0,149,,,,
0.47450563311576843,0,199,,,,
0.4281906187534332,0,249,,,,
0.49339064955711365,0,299,,,,
0.6818029880523682,0,349,,,,
0.5043513774871826,0,399,,,,
0.4973130524158478,0,449,,,,
,0,449,0.45403915643692017,0.8006250262260437,,
,0,449,,,0.7398611307144165,
0.5099066495895386,1,499,,,,
0.3863954246044159,1,549,,,,
0.3900923728942871,1,599,,,,
0.4837339520454407,1,649,,,,
0.3824504315853119,1,699,,,,
0.4431203603744507,1,749,,,,
0.25836649537086487,1,799,,,,
0.5751790404319763,1,849,,,,
0.38526928424835205,1,899,,,,
,1,899,0.43003806471824646,0.8125,,
,1,899,,,0.8052083253860474,
0.5521568059921265,2,949,,,,
0.27520865201950073,2,999,,,,
0.4950938820838928,2,1049,,,,
0.35372042655944824,2,1099,,,,
0.5463965535163879,2,1149,,,,
0.35733693838119507,2,1199,,,,
0.33706414699554443,2,1249,,,,
0.5337840914726257,2,1299,,,,
0.2854152023792267,2,1349,,,,
,2,1349,0.40084511041641235,0.8324999809265137,,
,2,1349,,,0.8324999809265137,
0.5290593504905701,3,1399,,,,
0.40563392639160156,3,1449,,,,
0.42913052439689636,3,1499,,,,
0.4482056498527527,3,1549,,,,
0.29006075859069824,3,1599,,,,
0.4483241140842438,3,1649,,,,
0.3179541528224945,3,1699,,,,
0.21500888466835022,3,1749,,,,
0.1802336424589157,3,1799,,,,
,3,1799,0.3895000219345093,0.8387500047683716,,
,3,1799,,,0.8482638597488403,
0.40062662959098816,4,1849,,,,
0.42178502678871155,4,1899,,,,
0.1636517345905304,4,1949,,,,
0.3350420296192169,4,1999,,,,
0.5526531338691711,4,2049,,,,
0.34377631545066833,4,2099,,,,
0.2955716848373413,4,2149,,,,
0.31452569365501404,4,2199,,,,
0.46636828780174255,4,2249,,,,
,4,2249,0.3899877965450287,0.8424999713897705,,
,4,2249,,,0.8572221994400024,
0.1910189688205719,5,2299,,,,
0.41718488931655884,5,2349,,,,
0.38072916865348816,5,2399,,,,
0.17365840077400208,5,2449,,,,
0.41464072465896606,5,2499,,,,
0.3820669949054718,5,2549,,,,
0.35244759917259216,5,2599,,,,
0.30206114053726196,5,2649,,,,
0.5537000894546509,5,2699,,,,
,5,2699,0.3981342315673828,0.8450000286102295,,
,5,2699,,,0.8668749928474426,
0.2101832926273346,6,2749,,,,
0.495796799659729,6,2799,,,,
0.27246060967445374,6,2849,,,,
0.2951395809650421,6,2899,,,,
0.4743193984031677,6,2949,,,,
0.16274678707122803,6,2999,,,,
0.4893384277820587,6,3049,,,,
0.28805339336395264,6,3099,,,,
0.21279239654541016,6,3149,,,,
,6,3149,0.3828969895839691,0.8575000166893005,,
,6,3149,,,0.8758333325386047,
0.31284114718437195,7,3199,,,,
0.20721784234046936,7,3249,,,,
0.2515198290348053,7,3299,,,,
0.3596836030483246,7,3349,,,,
0.08405262231826782,7,3399,,,,
0.3291488289833069,7,3449,,,,
0.18543927371501923,7,3499,,,,
0.3207445442676544,7,3549,,,,
0.2910412847995758,7,3599,,,,
,7,3599,0.3503742516040802,0.8774999976158142,,
,7,3599,,,0.8774305582046509,
0.3149572014808655,8,3649,,,,
0.23137694597244263,8,3699,,,,
0.24243025481700897,8,3749,,,,
0.46142762899398804,8,3799,,,,
0.21440649032592773,8,3849,,,,
0.42787736654281616,8,3899,,,,
0.27431488037109375,8,3949,,,,
0.2584244906902313,8,3999,,,,
0.6195006370544434,8,4049,,,,
,8,4049,0.361647367477417,0.8612499833106995,,
,8,4049,,,0.8826388716697693,
0.11300284415483475,9,4099,,,,
0.352333128452301,9,4149,,,,
0.13973701000213623,9,4199,,,,
0.2599504888057709,9,4249,,,,
0.32083702087402344,9,4299,,,,
0.15839511156082153,9,4349,,,,
0.5250443816184998,9,4399,,,,
0.3041658401489258,9,4449,,,,
0.17651104927062988,9,4499,,,,
,9,4499,0.34107959270477295,0.878125011920929,,
,9,4499,,,0.8872222304344177,
,10,4500,,,,0.8650000095367432
