train_loss,epoch,step,val_loss,val_acc,train_acc,test_acc
,11,5399,,,0.8627777695655823,
0.2869032323360443,12,5449,,,,
0.15176743268966675,12,5499,,,,
0.1791527271270752,12,5549,,,,
0.2843831777572632,12,5599,,,,
0.5897243618965149,12,5649,,,,
0.16116264462471008,12,5699,,,,
0.2948704957962036,12,5749,,,,
0.41826966404914856,12,5799,,,,
0.2495526224374771,12,5849,,,,
,12,5849,0.3281823396682739,0.8768749833106995,,
,12,5849,,,0.8653472065925598,
0.21090781688690186,13,5899,,,,
0.27597326040267944,13,5949,,,,
0.5256345868110657,13,5999,,,,
0.40113064646720886,13,6049,,,,
0.4253612756729126,13,6099,,,,
0.45168617367744446,13,6149,,,,
0.39520835876464844,13,6199,,,,
0.42455625534057617,13,6249,,,,
0.27094462513923645,13,6299,,,,
,13,6299,0.3309364318847656,0.8831250071525574,,
,13,6299,,,0.8661805391311646,
0.2917865812778473,14,6349,,,,
0.433083713054657,14,6399,,,,
0.25642335414886475,14,6449,,,,
0.5301141142845154,14,6499,,,,
0.3231484293937683,14,6549,,,,
0.26254576444625854,14,6599,,,,
0.26124224066734314,14,6649,,,,
0.40126484632492065,14,6699,,,,
0.4203367829322815,14,6749,,,,
,14,6749,0.3272262215614319,0.8824999928474426,,
,14,6749,,,0.8680555820465088,
0.2956899404525757,15,6799,,,,
0.5524243712425232,15,6849,,,,
0.22416724264621735,15,6899,,,,
0.21716897189617157,15,6949,,,,
0.17970938980579376,15,6999,,,,
0.2746104896068573,15,7049,,,,
0.4611431062221527,15,7099,,,,
0.48962312936782837,15,7149,,,,
0.547439694404602,15,7199,,,,
,15,7199,0.3384424149990082,0.878125011920929,,
,15,7199,,,0.8656944632530212,
0.37757816910743713,16,7249,,,,
0.19012747704982758,16,7299,,,,
0.3734816014766693,16,7349,,,,
0.22400596737861633,16,7399,,,,
0.3083386719226837,16,7449,,,,
0.2686384916305542,16,7499,,,,
0.2017788290977478,16,7549,,,,
0.21977688372135162,16,7599,,,,
0.14318855106830597,16,7649,,,,
,16,7649,0.3244535028934479,0.8849999904632568,,
,16,7649,,,0.8672916889190674,
0.2898188531398773,17,7699,,,,
0.17760151624679565,17,7749,,,,
0.48630183935165405,17,7799,,,,
0.21608221530914307,17,7849,,,,
0.4766066074371338,17,7899,,,,
0.34078750014305115,17,7949,,,,
0.2539690136909485,17,7999,,,,
0.22927063703536987,17,8049,,,,
0.3745864927768707,17,8099,,,,
,17,8099,0.33977261185646057,0.8687499761581421,,
,17,8099,,,0.8714583516120911,
0.4269702434539795,18,8149,,,,
0.2508313059806824,18,8199,,,,
0.24664154648780823,18,8249,,,,
0.18373700976371765,18,8299,,,,
0.4362224042415619,18,8349,,,,
0.4394569396972656,18,8399,,,,
0.15533547103405,18,8449,,,,
0.41883018612861633,18,8499,,,,
0.2994701564311981,18,8549,,,,
,18,8549,0.33806055784225464,0.8806250095367432,,
,18,8549,,,0.87520831823349,
0.4353281855583191,19,8599,,,,
0.3067176342010498,19,8649,,,,
0.22484919428825378,19,8699,,,,
0.1402481645345688,19,8749,,,,
0.2702244818210602,19,8799,,,,
0.1933165341615677,19,8849,,,,
0.3228904902935028,19,8899,,,,
0.37506332993507385,19,8949,,,,
0.37532761693000793,19,8999,,,,
,19,8999,0.33116835355758667,0.8774999976158142,,
,19,8999,,,0.8734722137451172,
0.3946140706539154,20,9049,,,,
0.2106989175081253,20,9099,,,,
0.39932987093925476,20,9149,,,,
0.5951263308525085,20,9199,,,,
0.1677355021238327,20,9249,,,,
0.35463616251945496,20,9299,,,,
0.28429114818573,20,9349,,,,
0.3389991223812103,20,9399,,,,
0.4701014757156372,20,9449,,,,
,20,9449,0.31490322947502136,0.8868749737739563,,
,20,9449,,,0.8795833587646484,
0.2613140046596527,21,9499,,,,
0.22784020006656647,21,9549,,,,
0.337837815284729,21,9599,,,,
0.4573437571525574,21,9649,,,,
0.3431673049926758,21,9699,,,,
0.4592457115650177,21,9749,,,,
0.335750013589859,21,9799,,,,
0.36036351323127747,21,9849,,,,
0.2149704545736313,21,9899,,,,
,21,9899,0.3174870014190674,0.8824999928474426,,
,21,9899,,,0.8800694346427917,
0.21189920604228973,22,9949,,,,
0.27520516514778137,22,9999,,,,
0.3209567666053772,22,10049,,,,
0.5896856784820557,22,10099,,,,
0.2665254771709442,22,10149,,,,
0.3694647550582886,22,10199,,,,
0.18903306126594543,22,10249,,,,
0.38982564210891724,22,10299,,,,
0.2762530744075775,22,10349,,,,
,22,10349,0.31628721952438354,0.8843749761581421,,
,22,10349,,,0.8842360973358154,
0.17300768196582794,23,10399,,,,
0.4563996195793152,23,10449,,,,
0.23362289369106293,23,10499,,,,
0.3325289189815521,23,10549,,,,
0.2025032788515091,23,10599,,,,
0.46971243619918823,23,10649,,,,
0.20658928155899048,23,10699,,,,
0.18065422773361206,23,10749,,,,
0.23915411531925201,23,10799,,,,
,23,10799,0.30992555618286133,0.8899999856948853,,
,23,10799,,,0.8815972208976746,
0.41236868500709534,24,10849,,,,
0.33257046341896057,24,10899,,,,
0.44110968708992004,24,10949,,,,
0.3133433163166046,24,10999,,,,
0.35726192593574524,24,11049,,,,
0.24871081113815308,24,11099,,,,
0.10372604429721832,24,11149,,,,
0.45634305477142334,24,11199,,,,
0.26797249913215637,24,11249,,,,
,24,11249,0.31302523612976074,0.8924999833106995,,
,24,11249,,,0.8824305534362793,
0.26507070660591125,25,11299,,,,
0.5489842295646667,25,11349,,,,
0.21841254830360413,25,11399,,,,
0.2720728814601898,25,11449,,,,
0.1497548520565033,25,11499,,,,
0.2561853229999542,25,11549,,,,
0.15775953233242035,25,11599,,,,
0.3043772578239441,25,11649,,,,
0.37531498074531555,25,11699,,,,
,25,11699,0.3078470230102539,0.8918750286102295,,
,25,11699,,,0.8816666603088379,
0.13894446194171906,26,11749,,,,
0.49179762601852417,26,11799,,,,
0.28343072533607483,26,11849,,,,
0.19253824651241302,26,11899,,,,
0.3746985197067261,26,11949,,,,
0.25261351466178894,26,11999,,,,
0.38630515336990356,26,12049,,,,
0.2773793935775757,26,12099,,,,
0.293241947889328,26,12149,,,,
,26,12149,0.3083432912826538,0.8918750286102295,,
,26,12149,,,0.8817360997200012,
0.2826821506023407,27,12199,,,,
0.4165600538253784,27,12249,,,,
0.21888761222362518,27,12299,,,,
0.1989341378211975,27,12349,,,,
0.3575734496116638,27,12399,,,,
0.3909323811531067,27,12449,,,,
0.20356117188930511,27,12499,,,,
0.29895326495170593,27,12549,,,,
0.2727217674255371,27,12599,,,,
,27,12599,0.3156715929508209,0.890625,,
,27,12599,,,0.8820833563804626,
0.16056489944458008,28,12649,,,,
0.1557488739490509,28,12699,,,,
0.21869225800037384,28,12749,,,,
0.24768498539924622,28,12799,,,,
0.2395438253879547,28,12849,,,,
0.5782625675201416,28,12899,,,,
0.21485573053359985,28,12949,,,,
0.26925134658813477,28,12999,,,,
0.4638102352619171,28,13049,,,,
,28,13049,0.31587013602256775,0.8831250071525574,,
,28,13049,,,0.8822222352027893,
0.3342840373516083,29,13099,,,,
0.2759040594100952,29,13149,,,,
0.18022039532661438,29,13199,,,,
0.28228873014450073,29,13249,,,,
0.14228634536266327,29,13299,,,,
0.2198815941810608,29,13349,,,,
0.43272045254707336,29,13399,,,,
0.3326573967933655,29,13449,,,,
0.21858543157577515,29,13499,,,,
,29,13499,0.32219821214675903,0.8849999904632568,,
,29,13499,,,0.882569432258606,
0.2036498486995697,30,13549,,,,
0.18889476358890533,30,13599,,,,
0.34106114506721497,30,13649,,,,
0.2687438130378723,30,13699,,,,
0.3075673580169678,30,13749,,,,
0.28909316658973694,30,13799,,,,
0.16792748868465424,30,13849,,,,
0.42256632447242737,30,13899,,,,
0.177679643034935,30,13949,,,,
,30,13949,0.3015967309474945,0.8968750238418579,,
,30,13949,,,0.8885416388511658,
0.40285491943359375,31,13999,,,,
0.641804039478302,31,14049,,,,
0.16831907629966736,31,14099,,,,
0.4624928832054138,31,14149,,,,
0.23360410332679749,31,14199,,,,
0.27017784118652344,31,14249,,,,
0.262457937002182,31,14299,,,,
0.3492230474948883,31,14349,,,,
0.3086181581020355,31,14399,,,,
,31,14399,0.3101268410682678,0.890625,,
,31,14399,,,0.8895833492279053,
0.3903198838233948,32,14449,,,,
0.258155882358551,32,14499,,,,
0.34473517537117004,32,14549,,,,
0.22215315699577332,32,14599,,,,
0.31680789589881897,32,14649,,,,
0.18194842338562012,32,14699,,,,
0.3733745217323303,32,14749,,,,
0.10696908086538315,32,14799,,,,
0.41851523518562317,32,14849,,,,
,32,14849,0.31189948320388794,0.8899999856948853,,
,32,14849,,,0.8881250023841858,
0.20494237542152405,33,14899,,,,
0.1661519855260849,33,14949,,,,
0.18981468677520752,33,14999,,,,
0.35165244340896606,33,15049,,,,
0.18092602491378784,33,15099,,,,
0.3271455466747284,33,15149,,,,
0.3003418743610382,33,15199,,,,
0.37612202763557434,33,15249,,,,
0.35776135325431824,33,15299,,,,
,33,15299,0.30586662888526917,0.8881250023841858,,
,33,15299,,,0.8895833492279053,
0.3871477544307709,34,15349,,,,
0.3289850056171417,34,15399,,,,
0.14958229660987854,34,15449,,,,
0.18135398626327515,34,15499,,,,
0.33206361532211304,34,15549,,,,
0.2784869074821472,34,15599,,,,
0.14749100804328918,34,15649,,,,
0.27644243836402893,34,15699,,,,
0.2374730110168457,34,15749,,,,
,34,15749,0.31313881278038025,0.8868749737739563,,
,34,15749,,,0.8951388597488403,
0.2126561403274536,35,15799,,,,
0.4116658568382263,35,15849,,,,
0.21977932751178741,35,15899,,,,
0.29614225029945374,35,15949,,,,
0.3717260956764221,35,15999,,,,
0.2086496353149414,35,16049,,,,
0.17773860692977905,35,16099,,,,
0.5425946116447449,35,16149,,,,
0.18702863156795502,35,16199,,,,
,35,16199,0.3108223080635071,0.8868749737739563,,
,35,16199,,,0.8911805748939514,
0.47144851088523865,36,16249,,,,
0.045831650495529175,36,16299,,,,
0.19851450622081757,36,16349,,,,
0.20738999545574188,36,16399,,,,
0.22660498321056366,36,16449,,,,
0.32687389850616455,36,16499,,,,
0.30657196044921875,36,16549,,,,
0.2591477930545807,36,16599,,,,
0.32675454020500183,36,16649,,,,
,36,16649,0.30469945073127747,0.8912500143051147,,
,36,16649,,,0.8902778029441833,
0.13707441091537476,37,16699,,,,
0.22870837152004242,37,16749,,,,
0.3001077175140381,37,16799,,,,
0.3748050034046173,37,16849,,,,
0.42130962014198303,37,16899,,,,
0.24511250853538513,37,16949,,,,
0.26187214255332947,37,16999,,,,
0.2671744227409363,37,17049,,,,
0.3520289957523346,37,17099,,,,
,37,17099,0.30569565296173096,0.8949999809265137,,
,37,17099,,,0.8897222280502319,
0.21320360898971558,38,17149,,,,
0.2609621286392212,38,17199,,,,
0.3327903151512146,38,17249,,,,
0.2273542284965515,38,17299,,,,
0.33319610357284546,38,17349,,,,
0.1928311139345169,38,17399,,,,
0.2370566576719284,38,17449,,,,
0.2121385931968689,38,17499,,,,
0.33100205659866333,38,17549,,,,
,38,17549,0.3037513494491577,0.8943750262260437,,
,38,17549,,,0.8898611068725586,
0.25691619515419006,39,17599,,,,
0.11301092058420181,39,17649,,,,
0.3138396441936493,39,17699,,,,
0.22329218685626984,39,17749,,,,
0.24105429649353027,39,17799,,,,
0.47357720136642456,39,17849,,,,
0.19142742455005646,39,17899,,,,
0.24423934519290924,39,17949,,,,
0.3545745611190796,39,17999,,,,
,39,17999,0.30327340960502625,0.8987500071525574,,
,39,17999,,,0.8877778053283691,
0.2513831555843353,40,18049,,,,
0.2508457899093628,40,18099,,,,
0.42194145917892456,40,18149,,,,
0.15560206770896912,40,18199,,,,
0.39690589904785156,40,18249,,,,
0.0891171395778656,40,18299,,,,
0.2971573770046234,40,18349,,,,
0.3624148368835449,40,18399,,,,
0.3078566789627075,40,18449,,,,
,40,18449,0.30376484990119934,0.8962500095367432,,
,40,18449,,,0.8936111330986023,
0.26670995354652405,41,18499,,,,
0.1456991583108902,41,18549,,,,
0.292603462934494,41,18599,,,,
0.18597185611724854,41,18649,,,,
0.2981765866279602,41,18699,,,,
0.20673663914203644,41,18749,,,,
0.24221187829971313,41,18799,,,,
0.13555072247982025,41,18849,,,,
0.23778320848941803,41,18899,,,,
,41,18899,0.3054439425468445,0.8949999809265137,,
,41,18899,,,0.8952777981758118,
0.3000321090221405,42,18949,,,,
0.15711192786693573,42,18999,,,,
0.2577833831310272,42,19049,,,,
0.23661591112613678,42,19099,,,,
0.4183855950832367,42,19149,,,,
0.12365233898162842,42,19199,,,,
0.28025585412979126,42,19249,,,,
0.14648067951202393,42,19299,,,,
0.20727023482322693,42,19349,,,,
,42,19349,0.30203524231910706,0.893750011920929,,
,42,19349,,,0.8954166769981384,
0.28945276141166687,43,19399,,,,
0.2737787365913391,43,19449,,,,
0.25539126992225647,43,19499,,,,
0.3252864480018616,43,19549,,,,
0.19334499537944794,43,19599,,,,
0.2633044421672821,43,19649,,,,
0.2934248149394989,43,19699,,,,
0.19243963062763214,43,19749,,,,
0.39062243700027466,43,19799,,,,
,43,19799,0.3025895059108734,0.8962500095367432,,
,43,19799,,,0.8972222208976746,
0.15234225988388062,44,19849,,,,
0.341865599155426,44,19899,,,,
0.23175543546676636,44,19949,,,,
0.17805151641368866,44,19999,,,,
0.1367192566394806,44,20049,,,,
0.38353773951530457,44,20099,,,,
0.3142896294593811,44,20149,,,,
0.25164613127708435,44,20199,,,,
0.285673588514328,44,20249,,,,
,44,20249,0.30333787202835083,0.8993750214576721,,
,44,20249,,,0.893958330154419,
0.33026254177093506,45,20299,,,,
0.13338282704353333,45,20349,,,,
0.1724226474761963,45,20399,,,,
0.35985228419303894,45,20449,,,,
0.29339784383773804,45,20499,,,,
0.2980155050754547,45,20549,,,,
0.30686089396476746,45,20599,,,,
0.1882590502500534,45,20649,,,,
0.393525630235672,45,20699,,,,
,45,20699,0.3059220016002655,0.8974999785423279,,
,45,20699,,,0.8945139050483704,
0.19027914106845856,46,20749,,,,
0.3712175786495209,46,20799,,,,
0.24658028781414032,46,20849,,,,
0.23185361921787262,46,20899,,,,
0.16436806321144104,46,20949,,,,
0.30577194690704346,46,20999,,,,
0.25009962916374207,46,21049,,,,
0.32160091400146484,46,21099,,,,
0.2772102653980255,46,21149,,,,
,46,21149,0.3093093931674957,0.8912500143051147,,
,46,21149,,,0.8903472423553467,
0.22947633266448975,47,21199,,,,
0.3434441089630127,47,21249,,,,
0.21790167689323425,47,21299,,,,
0.19210022687911987,47,21349,,,,
0.15896594524383545,47,21399,,,,
0.13276439905166626,47,21449,,,,
0.2505802512168884,47,21499,,,,
0.22059305012226105,47,21549,,,,
0.2701992392539978,47,21599,,,,
,47,21599,0.30585408210754395,0.8924999833106995,,
,47,21599,,,0.8965277671813965,
0.225068137049675,48,21649,,,,
0.3270927369594574,48,21699,,,,
0.23725643754005432,48,21749,,,,
0.3558187782764435,48,21799,,,,
0.20699211955070496,48,21849,,,,
0.187495619058609,48,21899,,,,
0.21799616515636444,48,21949,,,,
0.22231416404247284,48,21999,,,,
0.1915302276611328,48,22049,,,,
,48,22049,0.30255669355392456,0.890625,,
,48,22049,,,0.8930555582046509,
0.08933549374341965,49,22099,,,,
0.35258468985557556,49,22149,,,,
0.2961196303367615,49,22199,,,,
0.22083228826522827,49,22249,,,,
0.10210690647363663,49,22299,,,,
0.2591090500354767,49,22349,,,,
0.335877388715744,49,22399,,,,
0.18495266139507294,49,22449,,,,
0.16434557735919952,49,22499,,,,
,49,22499,0.3070048391819,0.893750011920929,,
,49,22499,,,0.8942360877990723,
0.434678316116333,50,22549,,,,
0.28706902265548706,50,22599,,,,
0.4461098313331604,50,22649,,,,
0.12519802153110504,50,22699,,,,
0.20360152423381805,50,22749,,,,
0.34683725237846375,50,22799,,,,
0.2931869328022003,50,22849,,,,
0.27570512890815735,50,22899,,,,
0.10636092722415924,50,22949,,,,
,50,22949,0.301954448223114,0.8956249952316284,,
,50,22949,,,0.897986114025116,
0.46195679903030396,51,22999,,,,
0.13575205206871033,51,23049,,,,
0.24253904819488525,51,23099,,,,
0.22330521047115326,51,23149,,,,
0.11693932116031647,51,23199,,,,
0.23802366852760315,51,23249,,,,
0.19898778200149536,51,23299,,,,
0.3604866564273834,51,23349,,,,
0.10403910279273987,51,23399,,,,
,51,23399,0.30206096172332764,0.8924999833106995,,
,51,23399,,,0.8976389169692993,
0.1733025461435318,52,23449,,,,
0.2130279839038849,52,23499,,,,
0.1665991246700287,52,23549,,,,
0.40672212839126587,52,23599,,,,
0.29635217785835266,52,23649,,,,
0.31833416223526,52,23699,,,,
0.2369529753923416,52,23749,,,,
0.3555998206138611,52,23799,,,,
0.1869397759437561,52,23849,,,,
,52,23849,0.3027432858943939,0.8918750286102295,,
,52,23849,,,0.8971527814865112,
0.2698589861392975,53,23899,,,,
0.24262520670890808,53,23949,,,,
0.4756757318973541,53,23999,,,,
0.3465808928012848,53,24049,,,,
0.39092278480529785,53,24099,,,,
0.21301905810832977,53,24149,,,,
0.30017632246017456,53,24199,,,,
0.23244605958461761,53,24249,,,,
0.17140311002731323,53,24299,,,,
,53,24299,0.3035622537136078,0.8931249976158142,,
,53,24299,,,0.8920833468437195,
0.291957825422287,54,24349,,,,
0.5314218401908875,54,24399,,,,
0.316458523273468,54,24449,,,,
0.32097962498664856,54,24499,,,,
0.2684059143066406,54,24549,,,,
0.35756245255470276,54,24599,,,,
0.6209505200386047,54,24649,,,,
0.2532915472984314,54,24699,,,,
0.24490636587142944,54,24749,,,,
,54,24749,0.3071568012237549,0.890625,,
,54,24749,,,0.8962500095367432,
0.21840155124664307,55,24799,,,,
0.2732570767402649,55,24849,,,,
0.18192359805107117,55,24899,,,,
0.16920985281467438,55,24949,,,,
0.2189401090145111,55,24999,,,,
0.2358604520559311,55,25049,,,,
0.23533232510089874,55,25099,,,,
0.11849665641784668,55,25149,,,,
0.10620856285095215,55,25199,,,,
,55,25199,0.3078821301460266,0.893750011920929,,
,55,25199,,,0.8974305391311646,
0.13835644721984863,56,25249,,,,
0.3625956177711487,56,25299,,,,
0.36246079206466675,56,25349,,,,
0.19911585748195648,56,25399,,,,
0.2379838079214096,56,25449,,,,
0.20788830518722534,56,25499,,,,
0.1766105741262436,56,25549,,,,
0.3001031279563904,56,25599,,,,
0.32442039251327515,56,25649,,,,
,56,25649,0.30157917737960815,0.8931249976158142,,
,56,25649,,,0.8963888883590698,
0.29185256361961365,57,25699,,,,
0.12384558469057083,57,25749,,,,
0.19636030495166779,57,25799,,,,
0.23672853410243988,57,25849,,,,
0.15623870491981506,57,25899,,,,
0.3555528521537781,57,25949,,,,
0.2768884003162384,57,25999,,,,
0.1793169230222702,57,26049,,,,
0.23733657598495483,57,26099,,,,
,57,26099,0.3066912889480591,0.893750011920929,,
,57,26099,,,0.8931944370269775,
0.25719648599624634,58,26149,,,,
0.5487083792686462,58,26199,,,,
0.23480340838432312,58,26249,,,,
0.24974872171878815,58,26299,,,,
0.12021083384752274,58,26349,,,,
0.5092641115188599,58,26399,,,,
0.2648378312587738,58,26449,,,,
0.19232866168022156,58,26499,,,,
0.32693374156951904,58,26549,,,,
,58,26549,0.3074915111064911,0.8931249976158142,,
,58,26549,,,0.8986111283302307,
0.1917838156223297,59,26599,,,,
0.1742510199546814,59,26649,,,,
0.3237514793872833,59,26699,,,,
0.1231328547000885,59,26749,,,,
0.557222306728363,59,26799,,,,
0.31161734461784363,59,26849,,,,
0.12362150847911835,59,26899,,,,
0.24606283009052277,59,26949,,,,
0.2702484130859375,59,26999,,,,
,59,26999,0.3025534152984619,0.8943750262260437,,
,59,26999,,,0.8960416913032532,
0.3169954717159271,60,27049,,,,
0.22466981410980225,60,27099,,,,
0.21652920544147491,60,27149,,,,
0.1812252700328827,60,27199,,,,
0.45969128608703613,60,27249,,,,
0.341033011674881,60,27299,,,,
0.21078266203403473,60,27349,,,,
0.512117862701416,60,27399,,,,
0.22742465138435364,60,27449,,,,
,60,27449,0.3062504529953003,0.8899999856948853,,
,60,27449,,,0.8998610973358154,
0.2885477840900421,61,27499,,,,
0.4134809374809265,61,27549,,,,
0.15618538856506348,61,27599,,,,
0.10534951835870743,61,27649,,,,
0.2740122377872467,61,27699,,,,
0.20458726584911346,61,27749,,,,
0.7903634309768677,61,27799,,,,
0.2664860188961029,61,27849,,,,
0.15897686779499054,61,27899,,,,
,61,27899,0.30894801020622253,0.8862500190734863,,
,61,27899,,,0.8995139002799988,
0.33572453260421753,62,27949,,,,
0.32737997174263,62,27999,,,,
0.2963302731513977,62,28049,,,,
0.2732621431350708,62,28099,,,,
0.43185245990753174,62,28149,,,,
0.22375494241714478,62,28199,,,,
0.19543048739433289,62,28249,,,,
0.4844397008419037,62,28299,,,,
0.2945472002029419,62,28349,,,,
,62,28349,0.3072012662887573,0.8887500166893005,,
,62,28349,,,0.9006249904632568,
0.09479410201311111,63,28399,,,,
0.1971874088048935,63,28449,,,,
0.21858149766921997,63,28499,,,,
0.43019819259643555,63,28549,,,,
0.23027627170085907,63,28599,,,,
0.1721915602684021,63,28649,,,,
0.10310493409633636,63,28699,,,,
0.135882169008255,63,28749,,,,
0.18188610672950745,63,28799,,,,
,63,28799,0.302013099193573,0.8924999833106995,,
,63,28799,,,0.8986111283302307,
0.22352857887744904,64,28849,,,,
0.1995968073606491,64,28899,,,,
0.17903588712215424,64,28949,,,,
0.2191571593284607,64,28999,,,,
0.2456975281238556,64,29049,,,,
0.20398026704788208,64,29099,,,,
0.40459632873535156,64,29149,,,,
0.3364378809928894,64,29199,,,,
0.1442020684480667,64,29249,,,,
,64,29249,0.30745381116867065,0.8943750262260437,,
,64,29249,,,0.8989583253860474,
0.2662501931190491,65,29299,,,,
0.2718569040298462,65,29349,,,,
0.18835096061229706,65,29399,,,,
0.15415087342262268,65,29449,,,,
0.27892640233039856,65,29499,,,,
0.2964653968811035,65,29549,,,,
0.22414164245128632,65,29599,,,,
0.11516962945461273,65,29649,,,,
0.14499950408935547,65,29699,,,,
,65,29699,0.30219998955726624,0.8962500095367432,,
,65,29699,,,0.8994444608688354,
0.16625238955020905,66,29749,,,,
0.24806459248065948,66,29799,,,,
0.20208804309368134,66,29849,,,,
0.13255974650382996,66,29899,,,,
0.40202295780181885,66,29949,,,,
0.11312974989414215,66,29999,,,,
0.2031915783882141,66,30049,,,,
0.17506343126296997,66,30099,,,,
0.324952095746994,66,30149,,,,
,66,30149,0.30667632818222046,0.8887500166893005,,
,66,30149,,,0.9002777934074402,
0.15822851657867432,67,30199,,,,
0.13717395067214966,67,30249,,,,
0.26861831545829773,67,30299,,,,
0.09404425323009491,67,30349,,,,
0.2084304243326187,67,30399,,,,
0.35046663880348206,67,30449,,,,
0.2307194173336029,67,30499,,,,
0.23680277168750763,67,30549,,,,
0.2235291600227356,67,30599,,,,
,67,30599,0.3041669428348541,0.8887500166893005,,
,67,30599,,,0.8971527814865112,
0.31922146677970886,68,30649,,,,
