train_loss,epoch,step,val_loss,val_acc,train_acc
0.15183208882808685,19,8749,,,
0.3875570297241211,19,8799,,,
0.22889915108680725,19,8849,,,
0.3754695951938629,19,8899,,,
0.3221034109592438,19,8949,,,
0.40201130509376526,19,8999,,,
,19,8999,0.3311621844768524,0.8793749809265137,
,19,8999,,,0.8641666769981384
0.3446853458881378,20,9049,,,
0.28799742460250854,20,9099,,,
0.4273260533809662,20,9149,,,
0.8109493851661682,20,9199,,,
0.20477226376533508,20,9249,,,
0.40290945768356323,20,9299,,,
0.31215599179267883,20,9349,,,
0.43643850088119507,20,9399,,,
0.4210830628871918,20,9449,,,
,20,9449,0.33451130986213684,0.8731250166893005,
,20,9449,,,0.8626388907432556
0.2466951310634613,21,9499,,,
0.2587326169013977,21,9549,,,
0.436227023601532,21,9599,,,
0.4324744641780853,21,9649,,,
0.390522837638855,21,9699,,,
0.5628527998924255,21,9749,,,
0.35041651129722595,21,9799,,,
0.3511441946029663,21,9849,,,
0.25089791417121887,21,9899,,,
,21,9899,0.32423117756843567,0.8731250166893005,
,21,9899,,,0.8670138716697693
0.1825031340122223,22,9949,,,
0.30139896273612976,22,9999,,,
0.3045731484889984,22,10049,,,
0.6888927221298218,22,10099,,,
0.3398946225643158,22,10149,,,
0.46095311641693115,22,10199,,,
0.14935043454170227,22,10249,,,
0.35034942626953125,22,10299,,,
0.21365271508693695,22,10349,,,
,22,10349,0.33186814188957214,0.878125011920929,
,22,10349,,,0.8706944584846497
0.2580845355987549,23,10399,,,
0.39266371726989746,23,10449,,,
0.22683079540729523,23,10499,,,
0.30307501554489136,23,10549,,,
0.29880937933921814,23,10599,,,
0.5418886542320251,23,10649,,,
0.19627146422863007,23,10699,,,
0.1611151397228241,23,10749,,,
0.3091059923171997,23,10799,,,
,23,10799,0.3193463683128357,0.8818749785423279,
,23,10799,,,0.867430567741394
0.33062463998794556,24,10849,,,
0.32490798830986023,24,10899,,,
0.30310025811195374,24,10949,,,
0.28339675068855286,24,10999,,,
0.31449583172798157,24,11049,,,
0.20823907852172852,24,11099,,,
0.1422722041606903,24,11149,,,
0.5135955214500427,24,11199,,,
0.3381745517253876,24,11249,,,
,24,11249,0.3155607283115387,0.8831250071525574,
,24,11249,,,0.867222249507904
0.3147568106651306,25,11299,,,
0.6761974096298218,25,11349,,,
0.24449847638607025,25,11399,,,
0.2597651779651642,25,11449,,,
0.16226434707641602,25,11499,,,
0.3275628685951233,25,11549,,,
0.24749323725700378,25,11599,,,
0.35252007842063904,25,11649,,,
0.46052858233451843,25,11699,,,
